,total_income,pl_ratio,profit_count,loss_count,exit_count,sma,ema,sma_len,ema_len,atr_rot,year,expected
0,334016.75603242003,0.5092936802973977,137,132,7,60,160,25,35,1,2023-01-01,
0,89145.96319936344,0.7450980392156863,38,13,6,20,180,30,40,4,2023-01-01,
0,152737.39405050495,0.734375,94,34,36,40,150,40,5,4,2023-01-01,
0,256103.0996726633,0.4538653366583541,182,219,10,20,150,10,20,1,2023-01-01,
0,420433.9344092872,0.6746987951807228,280,135,129,50,180,5,10,4,2023-01-01,
0,277664.2622533191,0.5813008130081301,143,103,19,40,190,20,30,2,2023-01-01,
0,312701.7214285037,0.5764705882352941,147,108,18,30,170,15,25,2,2023-01-01,
0,356445.01941694383,0.6356589147286822,164,94,18,60,160,25,35,2,2023-01-01,
0,65719.22606174566,0.4886363636363636,43,45,5,20,180,35,5,1,2023-01-01,
0,98905.37508483004,0.5309734513274337,60,53,5,40,150,40,10,1,2023-01-01,
0,371103.48635887273,0.5336927223719676,198,173,40,20,150,10,20,2,2023-01-01,
0,390794.4837701482,0.4946695095948827,232,237,16,50,180,5,15,1,2023-01-01,
0,280588.20411284803,0.6576576576576577,146,76,43,40,190,20,30,3,2023-01-01,
0,278629.6849326226,0.6098654708520179,136,87,50,30,170,15,25,3,2023-01-01,
0,347224.2441833667,0.7583333333333333,182,58,36,60,160,25,35,3,2023-01-01,
0,87872.81590770716,0.5581395348837209,48,38,7,20,180,35,5,2,2023-01-01,
0,121750.10300358664,0.6203703703703703,67,41,10,40,150,40,10,2,2023-01-01,
0,383510.6634391509,0.5873015873015873,185,130,96,20,150,10,20,3,2023-01-01,
0,538031.630657101,0.5950782997762863,266,181,38,50,180,5,15,2,2023-01-01,
0,214711.52241789823,0.6839622641509434,145,67,53,40,190,20,30,4,2023-01-01,
0,243436.6502350138,0.6938775510204082,136,60,77,30,170,15,25,4,2023-01-01,
0,304184.73117221054,0.7788018433179723,169,48,59,60,160,25,35,4,2023-01-01,
0,113464.5167307294,0.6266666666666667,47,28,18,20,180,35,5,3,2023-01-01,
0,105311.49964353914,0.696969696969697,69,30,19,40,150,40,10,3,2023-01-01,
0,378549.9374109058,0.6836363636363636,188,87,136,20,150,10,20,4,2023-01-01,
0,464755.8612957726,0.6423357664233577,264,147,74,50,180,5,15,3,2023-01-01,
0,183039.31806874403,0.4435146443514644,106,133,10,40,190,20,35,1,2023-01-01,
0,159693.90029246267,0.4403292181069959,107,136,12,30,170,15,30,1,2023-01-01,
0,323046.726809554,0.5127118644067796,121,115,7,60,160,25,40,1,2023-01-01,
0,81932.00471894481,0.6507936507936508,41,22,30,20,180,35,5,4,2023-01-01,
0,108286.22167726734,0.7790697674418605,67,19,32,40,150,40,10,4,2023-01-01,
0,270774.20149790624,0.4675324675324675,180,205,9,20,150,10,25,1,2023-01-01,
0,385082.8720780322,0.6801075268817204,253,119,113,50,180,5,15,4,2023-01-01,
0,276496.4797500782,0.5905172413793104,137,95,17,40,190,20,35,2,2023-01-01,
0,309215.99655169214,0.5840336134453782,139,99,17,30,170,15,30,2,2023-01-01,
0,337138.5781525424,0.6488888888888888,146,79,18,60,160,25,40,2,2023-01-01,
0,46479.37463390056,0.5072463768115942,35,34,5,20,180,35,10,1,2023-01-01,
0,76879.03497726528,0.4946236559139785,46,47,4,40,150,40,15,1,2023-01-01,
0,364081.9905129769,0.5310734463276836,188,166,40,20,150,10,25,2,2023-01-01,
0,366778.5513807355,0.4951456310679611,204,208,14,50,180,5,20,1,2023-01-01,
0,273015.7995058084,0.6666666666666666,140,70,39,40,190,20,35,3,2023-01-01,
0,280976.6736634055,0.6190476190476191,130,80,45,30,170,15,30,3,2023-01-01,
0,329906.76369278796,0.7971014492753623,165,42,36,60,160,25,40,3,2023-01-01,
0,79812.84894858804,0.5797101449275363,40,29,5,20,180,35,10,2,2023-01-01,
0,99895.22381317144,0.6067415730337079,54,35,8,40,150,40,15,2,2023-01-01,
0,390910.5822430838,0.5939597315436241,177,121,96,20,150,10,25,3,2023-01-01,
0,478646.2570572632,0.5856777493606138,229,162,35,50,180,5,20,2,2023-01-01,
0,202906.16336667596,0.6798029556650246,138,65,46,40,190,20,35,4,2023-01-01,
0,232318.73248092004,0.6972972972972973,129,56,70,30,170,15,30,4,2023-01-01,
0,278294.49372662016,0.8172043010752689,152,34,57,60,160,25,40,4,2023-01-01,
0,77128.30094065724,0.5806451612903226,36,26,12,20,180,35,10,3,2023-01-01,
0,95561.83122722912,0.6867469879518072,57,26,14,40,150,40,15,3,2023-01-01,
0,372411.4516882084,0.6988416988416989,181,78,135,20,150,10,25,4,2023-01-01,
0,411896.2910100952,0.6536312849162011,234,124,68,50,180,5,20,3,2023-01-01,
0,177017.54486396,0.4375,98,126,10,40,190,20,40,1,2023-01-01,
0,161823.90784112137,0.4473684210526316,102,126,12,30,170,15,35,1,2023-01-01,
0,367421.65944715973,0.4600431965442764,213,250,6,60,160,30,5,1,2023-01-01,
0,64036.77507793314,0.625,35,21,18,20,180,35,10,4,2023-01-01,
0,99119.63852960622,0.7972972972972973,59,15,23,40,150,40,15,4,2023-01-01,
0,248537.92129239117,0.4648648648648649,172,198,8,20,150,10,30,1,2023-01-01,
0,340603.64124745544,0.6984615384615385,227,98,101,50,180,5,20,4,2023-01-01,
0,266203.2768062352,0.6036866359447005,131,86,17,40,190,20,40,2,2023-01-01,
0,309735.89695734024,0.5900900900900901,131,91,18,30,170,15,35,2,2023-01-01,
0,485090.0758965184,0.6097560975609756,275,176,18,60,160,30,5,2,2023-01-01,
0,49358.575505074885,0.5079365079365079,32,31,4,20,180,35,15,1,2023-01-01,
0,82080.02371529373,0.5125,41,39,3,40,150,40,20,1,2023-01-01,
0,361062.6441659298,0.533724340175953,182,159,37,20,150,10,30,2,2023-01-01,
0,335203.0702496204,0.5026315789473684,191,189,17,50,180,5,25,1,2023-01-01,
0,255000.2033365111,0.6616915422885572,133,68,33,40,190,20,40,3,2023-01-01,
0,281778.0466538165,0.6345177664974619,125,72,43,30,170,15,35,3,2023-01-01,
0,503038.3670490469,0.6879432624113475,291,132,46,60,160,30,5,3,2023-01-01,
0,91113.00151175118,0.6031746031746031,38,25,4,20,180,35,15,2,2023-01-01,
0,101756.37506234442,0.631578947368421,48,28,7,40,150,40,20,2,2023-01-01,
0,385986.84709715087,0.6041666666666666,174,114,90,20,150,10,30,3,2023-01-01,
0,463516.81904920907,0.6022099447513812,218,144,35,50,180,5,25,2,2023-01-01,
0,186569.68674836215,0.6839378238341969,132,61,41,40,190,20,40,4,2023-01-01,
0,217971.4817161844,0.6839080459770115,119,55,66,30,170,15,35,4,2023-01-01,
0,453295.5229299789,0.7034120734908137,268,113,88,60,160,30,5,4,2023-01-01,
0,90237.21286687866,0.6140350877192983,35,22,10,20,180,35,15,3,2023-01-01,
0,82786.31351739127,0.6619718309859155,47,24,12,40,150,40,20,3,2023-01-01,
0,370485.5102653418,0.7028112449799196,175,74,129,20,150,10,30,4,2023-01-01,
0,402314.501592382,0.655688622754491,219,115,63,50,180,5,25,3,2023-01-01,
0,229468.62921678863,0.4774774774774775,159,174,11,40,190,25,5,1,2023-01-01,
0,171527.9138776113,0.4504504504504504,100,122,12,30,170,15,40,1,2023-01-01,
0,357580.7076916704,0.4832904884318766,188,201,4,60,160,30,10,1,2023-01-01,
0,79212.69569241289,0.6538461538461539,34,18,15,20,180,35,15,4,2023-01-01,
0,86999.91065194867,0.8064516129032258,50,12,21,40,150,40,20,4,2023-01-01,
0,243493.70485194147,0.4735376044568245,170,189,8,20,150,10,35,1,2023-01-01,
0,324115.96020100656,0.6993464052287581,214,92,91,50,180,5,25,4,2023-01-01,
0,319604.65644629474,0.5913312693498453,191,132,21,40,190,25,5,2,2023-01-01,
0,319845.79379789415,0.6036866359447005,131,86,17,30,170,15,40,2,2023-01-01,
0,422779.13726978545,0.6164021164021164,233,145,15,60,160,30,10,2,2023-01-01,
0,41851.534615429824,0.5172413793103449,30,28,2,20,180,35,20,1,2023-01-01,
0,59155.98580641088,0.5,38,38,2,40,150,40,25,1,2023-01-01,
0,364178.6340131496,0.5424242424242425,179,151,37,20,150,10,35,2,2023-01-01,
0,338912.95175247535,0.4986225895316804,181,182,15,50,180,5,30,1,2023-01-01,
0,338289.50793667726,0.6387959866220736,191,108,45,40,190,25,5,3,2023-01-01,
0,286293.32970822044,0.6494845360824743,126,68,40,30,170,15,40,3,2023-01-01,
0,442524.2055318372,0.7033898305084746,249,105,39,60,160,30,10,3,2023-01-01,
0,80819.53935084245,0.6206896551724138,36,22,2,20,180,35,20,2,2023-01-01,
0,97220.07000470853,0.6575342465753424,48,25,5,40,150,40,25,2,2023-01-01,
0,388270.5212818559,0.6223021582733813,173,105,89,20,150,10,35,3,2023-01-01,
0,481381.9854073513,0.6318840579710145,218,127,33,50,180,5,30,2,2023-01-01,
0,270038.4444811034,0.6581818181818182,181,94,69,40,190,25,5,4,2023-01-01,
0,215523.2821036761,0.6982248520710059,118,51,65,30,170,15,40,4,2023-01-01,
0,387465.26882233424,0.7115987460815048,227,92,74,60,160,30,10,4,2023-01-01,
0,85611.66892096832,0.6226415094339622,33,20,7,20,180,35,20,3,2023-01-01,
0,88037.46333985176,0.6764705882352942,46,22,10,40,150,40,25,3,2023-01-01,
0,378566.6793254231,0.7242798353909465,176,67,124,20,150,10,35,4,2023-01-01,
0,418190.60860347585,0.6780185758513931,219,104,55,50,180,5,30,3,2023-01-01,
0,185575.51194861133,0.454225352112676,129,155,11,40,190,25,10,1,2023-01-01,
0,261547.40510073552,0.454308093994778,174,209,16,30,170,20,5,1,2023-01-01,
0,320099.42904779746,0.4857954545454545,171,181,4,60,160,30,15,1,2023-01-01,
0,70586.33618164774,0.6458333333333334,31,17,12,20,180,35,20,4,2023-01-01,
0,91607.20080298012,0.8305084745762712,49,10,19,40,150,40,25,4,2023-01-01,
0,246361.04585028157,0.4738292011019284,172,191,9,20,150,10,40,1,2023-01-01,
0,338736.7324382411,0.7138047138047138,212,85,81,50,180,5,30,4,2023-01-01,
0,253795.4176277555,0.5604395604395604,153,120,22,40,190,25,10,2,2023-01-01,
0,393622.04302409623,0.5772357723577236,213,156,30,30,170,20,5,2,2023-01-01,
0,397831.32922245376,0.6176470588235294,210,130,16,60,160,30,15,2,2023-01-01,
0,40868.248998218085,0.5416666666666666,26,22,2,20,180,35,25,1,2023-01-01,
0,56898.82255981839,0.5,32,32,2,40,150,40,30,1,2023-01-01,
0,371857.8533822749,0.5508982035928144,184,150,38,20,150,10,40,2,2023-01-01,
0,325597.68657833384,0.5014245014245015,176,175,14,50,180,5,35,1,2023-01-01,
0,268695.81861846615,0.6144578313253012,153,96,46,40,190,25,10,3,2023-01-01,
0,345514.0683320344,0.6053412462908012,204,133,62,30,170,20,5,3,2023-01-01,
0,407914.77672264446,0.7025316455696202,222,94,40,60,160,30,15,3,2023-01-01,
0,77323.59235126911,0.6458333333333334,31,17,2,20,180,35,25,2,2023-01-01,
0,81404.342210067,0.6557377049180327,40,21,5,40,150,40,30,2,2023-01-01,
0,385666.19970523135,0.6156583629893239,173,108,91,20,150,10,40,3,2023-01-01,
0,483319.3597199996,0.6398809523809523,215,121,29,50,180,5,35,2,2023-01-01,
0,226255.70436361432,0.652542372881356,154,82,59,40,190,25,10,4,2023-01-01,
0,308720.49485454755,0.6524590163934426,199,106,94,30,170,20,5,4,2023-01-01,
0,370177.1670374952,0.7301038062283737,211,78,67,60,160,30,15,4,2023-01-01,
0,79945.29309829859,0.6136363636363636,27,17,6,20,180,35,25,3,2023-01-01,
0,79153.69027159137,0.6896551724137931,40,18,8,40,150,40,30,3,2023-01-01,
0,373491.2592806888,0.7113821138211383,175,71,126,20,150,10,40,4,2023-01-01,
0,419415.1187124676,0.689873417721519,218,98,49,50,180,5,35,3,2023-01-01,
0,178872.96676734352,0.4621212121212121,122,142,9,40,190,25,15,1,2023-01-01,
0,209048.49422597763,0.4465408805031446,142,176,17,30,170,20,10,1,2023-01-01,
0,64928.67045761136,0.627906976744186,27,16,7,20,180,35,25,4,2023-01-01,
0,293964.308942894,0.4983922829581994,155,156,4,60,160,30,20,1,2023-01-01,
0,86378.93788135065,0.8461538461538461,44,8,14,40,150,40,30,4,2023-01-01,
0,286268.82857077726,0.4534412955465587,224,270,10,20,150,15,5,1,2023-01-01,
0,332198.1382121538,0.726643598615917,210,79,76,50,180,5,35,4,2023-01-01,
0,235808.11487431056,0.5511811023622047,140,114,19,40,190,25,15,2,2023-01-01,
0,340331.4832442016,0.564935064935065,174,134,27,30,170,20,10,2,2023-01-01,
0,52123.0309749936,0.6097560975609756,25,16,2,20,180,35,30,1,2023-01-01,
0,362948.339970489,0.6233333333333333,187,113,15,60,160,30,20,2,2023-01-01,
0,58659.42205687244,0.5081967213114754,31,30,2,40,150,40,35,1,2023-01-01,
0,489981.3678940828,0.5652173913043478,260,200,44,20,150,15,5,2,2023-01-01,
0,299606.91723172204,0.4774774774774775,159,174,15,50,180,5,40,1,2023-01-01,
0,257814.97772054555,0.6163793103448276,143,89,41,40,190,25,15,3,2023-01-01,
0,298271.2224378599,0.6035087719298246,172,113,50,30,170,20,10,3,2023-01-01,
0,80806.2384450559,0.7073170731707317,29,12,2,20,180,35,30,2,2023-01-01,
0,356898.43235079735,0.6942446043165468,193,85,37,60,160,30,20,3,2023-01-01,
0,80643.48836259496,0.6724137931034483,39,19,5,40,150,40,35,2,2023-01-01,
0,450279.1191173852,0.6203473945409429,250,153,101,20,150,15,5,3,2023-01-01,
0,438271.5089439072,0.6163522012578616,196,122,30,50,180,5,40,2,2023-01-01,
0,201985.512961426,0.6529680365296804,143,76,54,40,190,25,15,4,2023-01-01,
0,81667.48220574111,0.6410256410256411,25,14,4,20,180,35,30,3,2023-01-01,
0,273403.4032482315,0.6666666666666666,172,86,77,30,170,20,10,4,2023-01-01,
0,333567.1355006535,0.7351778656126482,186,67,62,60,160,30,20,4,2023-01-01,
0,79733.7360961324,0.7090909090909091,39,16,8,40,150,40,35,3,2023-01-01,
0,394870.0848963511,0.6713483146067416,239,117,148,20,150,15,5,4,2023-01-01,
0,388383.66225785366,0.6688963210702341,200,99,49,50,180,5,40,3,2023-01-01,
0,175937.1278777173,0.4677419354838709,116,132,9,40,190,25,20,1,2023-01-01,
0,67412.2487479847,0.6410256410256411,25,14,4,20,180,35,30,4,2023-01-01,
0,168727.42236225458,0.4341085271317829,112,146,13,30,170,20,15,1,2023-01-01,
0,275245.08701550803,0.475177304964539,134,148,4,60,160,30,25,1,2023-01-01,
0,87234.31888194007,0.8627450980392157,44,7,12,40,150,40,35,4,2023-01-01,
0,246602.60510296284,0.4567901234567901,185,220,9,20,150,15,10,1,2023-01-01,
0,313168.44416559575,0.717391304347826,198,78,72,50,180,5,40,4,2023-01-01,
0,240321.6325290776,0.5661157024793388,137,105,15,40,190,25,20,2,2023-01-01,
0,42578.22523463988,0.5675675675675675,21,16,2,20,180,35,35,1,2023-01-01,
0,300857.48628676106,0.5863453815261044,146,103,22,30,170,20,15,2,2023-01-01,
0,336018.47223439807,0.6051660516605166,164,107,15,60,160,30,25,2,2023-01-01,
0,61020.44025545664,0.5254237288135594,31,28,2,40,150,40,40,1,2023-01-01,
0,411937.5520138412,0.574468085106383,216,160,38,20,150,15,10,2,2023-01-01,
0,443726.7549097673,0.4873188405797101,269,283,17,50,180,10,5,1,2023-01-01,
0,252582.38062817717,0.6244343891402715,138,83,36,40,190,25,20,3,2023-01-01,
0,77512.77826686285,0.7297297297297297,27,10,2,20,180,35,35,2,2023-01-01,
0,250222.26200895951,0.618421052631579,141,87,43,30,170,20,15,3,2023-01-01,
0,338853.06979553174,0.708,177,73,36,60,160,30,25,3,2023-01-01,
0,82309.03716448773,0.6964285714285714,39,17,5,40,150,40,40,2,2023-01-01,
0,382925.61996397935,0.6215384615384615,202,123,89,20,150,15,10,3,2023-01-01,
0,555842.1492027185,0.6091081593927894,321,206,42,50,180,10,5,2,2023-01-01,
0,193734.0568343147,0.6411483253588517,134,75,48,40,190,25,20,4,2023-01-01,
0,77334.93163736058,0.6571428571428571,23,12,4,20,180,35,35,3,2023-01-01,
0,229972.2164844148,0.6682692307692307,139,69,63,30,170,20,15,4,2023-01-01,
0,304234.32028417825,0.7400881057268722,168,59,59,60,160,30,25,4,2023-01-01,
0,81554.50837885405,0.7358490566037735,39,14,8,40,150,40,40,3,2023-01-01,
0,353850.26821631624,0.6701754385964912,191,94,129,20,150,15,10,4,2023-01-01,
0,543948.5615193304,0.6585365853658537,324,168,77,50,180,10,5,3,2023-01-01,
0,158598.21364725448,0.4521739130434782,104,126,9,40,190,25,25,1,2023-01-01,
0,65003.09355218092,0.6571428571428571,23,12,4,20,180,35,35,4,2023-01-01,
0,143114.38760691168,0.4260869565217391,98,132,13,30,170,20,20,1,2023-01-01,
0,300837.7990267229,0.5134099616858238,134,127,4,60,160,30,30,1,2023-01-01,
0,87511.89061291447,0.88,44,6,11,40,150,40,40,4,2023-01-01,
0,192044.4909816707,0.4405797101449275,152,193,8,20,150,15,15,1,2023-01-01,
0,459468.56632065546,0.6823266219239373,305,142,122,50,180,10,5,4,2023-01-01,
0,235156.5375550101,0.5911111111111111,133,92,14,40,190,25,25,2,2023-01-01,
0,44860.58549216503,0.6666666666666666,22,11,2,20,180,35,40,1,2023-01-01,
0,279383.491627247,0.57847533632287,129,94,20,30,170,20,20,2,2023-01-01,
0,347090.1647594735,0.6324110671936759,160,93,12,60,160,30,30,2,2023-01-01,
0,479001.4575569058,0.4810126582278481,342,369,18,40,160,5,5,1,2023-01-01,
0,320636.8428156235,0.5443037974683544,172,144,37,20,150,15,15,2,2023-01-01,
0,384346.65415891947,0.4755102040816326,233,257,16,50,180,10,10,1,2023-01-01,
0,251323.62519949928,0.6555023923444976,137,72,30,40,190,25,25,3,2023-01-01,
0,79644.0344505913,0.7878787878787878,26,7,2,20,180,35,40,2,2023-01-01,
0,229195.22388028572,0.6029411764705882,123,81,39,30,170,20,20,3,2023-01-01,
0,324178.2937470658,0.7264957264957265,170,64,31,60,160,30,30,3,2023-01-01,
0,674863.3729606415,0.5918057663125948,390,269,70,40,160,5,5,2,2023-01-01,
0,310944.0595111532,0.6037037037037037,163,107,83,20,150,15,15,3,2023-01-01,
0,512957.63294150704,0.6102783725910065,285,182,39,50,180,10,10,2,2023-01-01,
0,201318.41099434215,0.67,134,66,39,40,190,25,25,4,2023-01-01,
0,80137.13306584598,0.7419354838709677,23,8,4,20,180,35,40,3,2023-01-01,
0,216123.68226670963,0.6666666666666666,124,62,57,30,170,20,20,4,2023-01-01,
0,296684.4465689546,0.7546296296296297,163,53,49,60,160,30,30,4,2023-01-01,
0,680468.9911374038,0.6426116838487973,374,208,147,40,160,5,5,3,2023-01-01,
0,295157.71831521566,0.6652542372881356,157,79,117,20,150,15,15,4,2023-01-01,
0,470166.7966078098,0.6535796766743649,283,150,73,50,180,10,10,3,2023-01-01,
0,139154.36034603688,0.4380952380952381,92,118,9,40,190,25,30,1,2023-01-01,
0,67072.61004642316,0.7419354838709677,23,8,4,20,180,35,40,4,2023-01-01,
0,135460.30373778357,0.4375,91,117,13,30,170,20,25,1,2023-01-01,
0,258255.1256080455,0.4956896551724138,115,117,4,60,160,30,35,1,2023-01-01,
0,622985.3011645334,0.7170542635658915,370,146,213,40,160,5,5,4,2023-01-01,
0,151150.060758403,0.4295081967213114,131,174,5,20,150,15,20,1,2023-01-01,
0,384686.20095031266,0.676923076923077,264,126,116,50,180,10,10,4,2023-01-01,
0,200988.3237995988,0.5637254901960784,115,89,15,40,190,25,30,2,2023-01-01,
0,40880.549363890226,0.4482758620689655,26,32,3,20,180,40,5,1,2023-01-01,
0,252054.50977370772,0.5566502463054187,113,90,18,30,170,20,25,2,2023-01-01,
0,304272.5672238396,0.6205357142857143,139,85,12,60,160,30,35,2,2023-01-01,
0,396915.5739867917,0.4716369529983792,291,326,15,40,160,5,10,1,2023-01-01,
0,285076.58053018217,0.5321428571428571,149,131,30,20,150,15,20,2,2023-01-01,
0,216254.14055814003,0.631578947368421,120,70,29,40,190,25,30,3,2023-01-01,
0,342608.87579702516,0.4874715261958998,214,225,14,50,180,10,15,1,2023-01-01,
0,34895.73845408419,0.4736842105263157,27,30,4,20,180,40,5,2,2023-01-01,
0,222988.53592795297,0.5806451612903226,108,78,35,30,170,20,25,3,2023-01-01,
0,288926.0712906021,0.7307692307692307,152,56,28,60,160,30,35,3,2023-01-01,
0,598837.8887164966,0.6014109347442681,341,226,65,40,160,5,10,2,2023-01-01,
0,285030.33070073416,0.5840336134453782,139,99,72,20,150,15,20,3,2023-01-01,
0,55959.51289796361,0.56,28,22,11,20,180,40,5,3,2023-01-01,
0,178509.89100215968,0.6740331491712708,122,59,38,40,190,25,30,4,2023-01-01,
0,473395.4605725,0.5947242206235012,248,169,36,50,180,10,15,2,2023-01-01,
0,196642.89773598604,0.6766467065868264,113,54,54,30,170,20,25,4,2023-01-01,
0,257188.08687821377,0.7643979057591623,146,45,45,60,160,30,35,4,2023-01-01,
0,602050.8767775354,0.6539235412474849,325,172,135,40,160,5,10,3,2023-01-01,
0,278352.26199948177,0.6698564593301436,140,69,101,20,150,15,20,4,2023-01-01,
0,31264.230814689523,0.5238095238095238,22,20,19,20,180,40,5,4,2023-01-01,
0,128832.86053659936,0.4292929292929293,85,113,7,40,190,25,35,1,2023-01-01,
0,435897.9917929785,0.6476683937823834,250,136,67,50,180,10,15,3,2023-01-01,
0,130829.23887285276,0.441025641025641,86,109,12,30,170,20,30,1,2023-01-01,
0,251608.76706783567,0.5,100,100,4,60,160,30,40,1,2023-01-01,
0,575238.3319204771,0.7334851936218679,322,117,193,40,160,5,10,4,2023-01-01,
0,158733.04046773803,0.4436860068259385,130,163,4,20,150,15,25,1,2023-01-01,
0,21304.725391967615,0.4347826086956521,20,26,3,20,180,40,10,1,2023-01-01,
0,198833.98895787395,0.5729166666666666,110,82,13,40,190,25,35,2,2023-01-01,
0,351542.0114691607,0.6828571428571428,239,111,103,50,180,10,15,4,2023-01-01,
0,251090.3004382982,0.5684210526315789,108,82,17,30,170,20,30,2,2023-01-01,
0,284482.9111748586,0.6354166666666666,122,70,12,60,160,30,40,2,2023-01-01,
0,348504.28820998024,0.4660550458715596,254,291,14,40,160,5,15,1,2023-01-01,
0,277640.5143734078,0.5318352059925093,142,125,30,20,150,15,25,2,2023-01-01,
0,21870.13667388487,0.4347826086956521,20,26,3,20,180,40,10,2,2023-01-01,
0,211848.49703921267,0.6424581005586593,115,64,26,40,190,25,35,3,2023-01-01,
0,316893.9457038528,0.4855643044619422,185,196,12,50,180,10,20,1,2023-01-01,
0,225360.81600711145,0.5895953757225434,102,71,34,30,170,20,30,3,2023-01-01,
0,271113.25543938944,0.7670454545454546,135,41,28,60,160,30,40,3,2023-01-01,
0,513743.1709089361,0.594758064516129,295,201,63,40,160,5,15,2,2023-01-01,
0,23820.405530603588,0.475,19,21,9,20,180,40,10,3,2023-01-01,
0,288070.38903233455,0.5911111111111111,133,92,72,20,150,15,25,3,2023-01-01,
0,169092.8506672669,0.6705202312138728,116,57,32,40,190,25,35,4,2023-01-01,
0,412736.02604699193,0.5833333333333334,210,150,33,50,180,10,20,2,2023-01-01,
0,186605.10979877124,0.6794871794871795,106,50,51,30,170,20,30,4,2023-01-01,
0,230391.62134299023,0.7950310559006211,128,33,43,60,160,30,40,4,2023-01-01,
0,527409.6470640257,0.652073732718894,283,151,125,40,160,5,15,3,2023-01-01,
0,19205.96281902492,0.4594594594594595,17,20,12,20,180,40,10,4,2023-01-01,
0,268840.6094889955,0.6836734693877551,134,62,101,20,150,15,25,4,2023-01-01,
0,120880.3271298396,0.4139784946236559,77,109,6,40,190,25,40,1,2023-01-01,
0,382794.6593609368,0.6606606606606606,220,113,60,50,180,10,20,3,2023-01-01,
0,132540.76451816256,0.4505494505494505,82,100,12,30,170,20,35,1,2023-01-01,
0,287396.9949768034,0.4664879356568364,174,199,7,60,160,35,5,1,2023-01-01,
